Tsanas 4,902,bakebo min jawekibo bea tsamanxon jato oimanwe,muéstrales a los niños los materiales que has traído
Tsanas 4,903,jaskara jisa oinxon jaton shinanbo yoikanaiboninkawe,viendo si son parecidos haz que los niños piensen y opinen
Tsanas 4,904,japekao bakebo non chopa keneya itan keweyabo itanribi wetsa join yoyo ikaibaona onamanwe min onanatonin,"luego, los niños deberán diferenciar los diseños de nuestra cultura y de otras culturas, para eso debes ya habérselos hecho saber según tu experiencia."
Tsanas 4,905,"rama rabe tsamabo awe, ja tsamabo westiora ribojo meniwe, ja oinxon ribojanshokokanti, jainxon jato yoimawe jaskaaxon tee akana","ahora, forma dos grupos, entrégale a cada grupo un dibujo para que viendo ese dibujo hagan lo mismo y luego has que expliquen cómo han hecho el trabajo."
Tsanas 4,906,jan teeti kirika pei tsekaxon bakebo meniwe jaskaakin tee atibo jato yoiwe,arranca la hoja del libro y entrégasela a los niños para que hagan la tarea y diles cómo deben hacerla
Tsanas 4,907,¿jan jaweatiki non chopa kene akai iamaxon kewe akai?,¿para qué bordamos o pintamos la tela?
Tsanas 4,908,¿wetsa join yoyo ikaibaona iki manta,¿otras culturas también tienen su manta
Tsanas 4,909,ja mantanki jaweakanai?,cómo la hacen?
Tsanas 4,910,yoiwe,explica
Tsanas 4,911,jainxon ribojobo tsekaxon jawerato axemeranki iti ja jain taxnanwe,luego arranca los dibujos y pégalos en la cultura que corresponda
Tsanas 4,912,ribojobo oinxon,miren los dibujos
Tsanas 4,913,ja naman ribojobo tsekaxon ja itinko taxnanwe,arránquenlos y péguenlos en el lugar que corresponda
Tsanas 4,914,perú mai ikainko jabo,las regiones del perú
Tsanas 4,915,bakebo non perú onamawe kimisha mai ikainko noa jakanabo,enséñales a los niños las tres regiones que existen en nuestro perú
Tsanas 4,916,reken riki costa,la primera es la costa
Tsanas 4,917,ani paro ochoma,está cerca al mar
Tsanas 4,918,japekao riki sierra,luego está la sierra
Tsanas 4,919,manan chopa oma,cerros sin vegetación
Tsanas 4,920,senentiain riki selva,finalmente
Tsanas 4,921,nii jiwi ichaya,la selva
Tsanas 4,922,yoinabo,con muchos árboles
Tsanas 4,923,yapaboya,animales y peces
Tsanas 4,924,bakebo kirika pei tsekaxon meniwe,arranca la hoja del libro y entrégasela a los niños
Tsanas 4,925,jainxon jaskaaxon tee ati jato yoiwe,luego explícales cómo deben realizar la tarea
Tsanas 4,926,senentiain bakebo yoiwe jaton tee akabo yoiti,"finalmente, haz que los niños expliquen el trabajo realizado."
Tsanas 4,927,mapaki yoyo ika pekao,después de conversar sobre el mapa
Tsanas 4,928,mapa ribojana oinxon tee awe,haz el trabajo sobre el mapa dibujado
Tsanas 4,929,¿jawerato mai ikainkomein noa jake itan wetsaboribi jake?,¿en cuál de las regiones estamos viviendo y otros en qué otras regiones?
Tsanas 4,930,ribojo tsekaxon jain taxnanwe,recorta el dibujo y pégalo
Tsanas 4,931,seneanxon yoiwe jawen janebo itan jaweki noa onamai,finalmente di sus nombres y las cosas que nos enseñan
Tsanas 4,932,perú ika joi,lo que la palabra perú
Tsanas 4,933,bakebo perú ikaki yoyo ikinwe,conversa con los niños acerca de lo que significa el perú
Tsanas 4,934,¿matonki onana peru ika joi?,¿saben lo que significa la palabra perú?
Tsanas 4,935,bakebaon shinan ninkawe,escucha lo que los niños dicen
Tsanas 4,936,jainxon bakebo kirika pei tsekaxon meniwe,luego recorta la hoja del libre y entrégasela a los niños
Tsanas 4,937,jainxon jato yoyo axonwe jaskaakin tee ati,luego léeles cómo deben hacer la tarea
Tsanas 4,938,"perú ika joi wishawe natanxon, bantirabo ribojana tsekaxon metsaakin rao akin taxnanwe","escribe la palabra perú trazando. las banderas dibujadas adórnalas, recórtalas y pégalas."
Tsanas 4,939,seneanxon jaskara tee akana yoimawe,"finalmente, comenten sobre el trabajo realizado."
Tsanas 4,940,"perú ika joi wisha natanxon, bantirabo ribojana tsekaxon metsaakin rao akin taxnanwe","escribe la palabra perú trazando. las banderas dibujadas adórnalas, recórtalas y pégalas."
Tsanas 4,941,baderanin jisa onanti,conociendo los colores de la bandera
Tsanas 4,942,bandera ani ribojanxon sikaawe itan westiora ani bandera ribojana sikaoma bewe,dibuja una bandera grande coloreada y trae una sin colorear al aula
Tsanas 4,943,maxe itan temperaribi beti,traer achote y témpera
Tsanas 4,944,joi seneantibo bakebo shinankinwe jakonax raenankantikopi,reflexiona con los niños sobre la tarea para hacer el trabajo en armonía
Tsanas 4,945,"bakebo banderaki yoyo ikinwe, jainoax itan jaskarainoax pikoni jato yoiwe","conversa con los niños sobre la bandera. luego, explícales a ellos cómo se origina."
Tsanas 4,946,bandera ribojana oinmaxon bakebo yokabo awe,muéstrales la bandera dibujada a los niños y pregúntales
Tsanas 4,947,¿jawekeska jisakan sikayarin bandera?,¿cuáles son los colores de la bandera?
Tsanas 4,948,jan sikatibo oinxon ja jisaya sikabo yoimawe,haz que digan si los colores que ve se parecen a los pintados en la bandera
Tsanas 4,949,¿maxeki non bandera sika jisa iki?,¿el color del achote se parece al color de la bandera?
Tsanas 4,950,¿jaweti jisakan sikayarin nato bandera?,¿con cuántos colores está pintada esta bandera?
Tsanas 4,951,"westiora toro jato imaxon maxe mekeain bimaxon ja bandera ribojana bakebo sikamawe, axon axetixobo bebon taxnanwe jatixonbi oinkanon ixon","ponlos a ellos en un círculo y que recojan el achote con el dedo y haz que los niños pinten en esa bandera dibujada. una vez terminada, pega la bandera al costado del aula para que todos puedan mirarla."
Tsanas 4,952,bakebo himno nacional jato bewakinwe,canta con los niños el himno nacional
Tsanas 4,953,bakebo onamai neskara non sikatibaonra non mesko teebo atipanke ixon,en profesor da a conocer a los niños que con estos colores también se pueden pintar otras cosas
Tsanas 4,954,jan teeti kirika bakebo menixon jaskaakin tee ati yoiwe,entrégales a los niños el material del trabajo y explícales cómo deben realizar la tarea
Tsanas 4,955,bandera ribojanxon maxen sikawe,dibuja la bandera y píntala con achiote
Tsanas 4,956,jainxon xatexon westiora jiwi pakexnin taxnanxon mia jainoax axeai nachite metsakin raoawe,luego recórtala y pégala a un palito y luego pégala y adorna el espacio en donde tú aprendes
Tsanas 4,957,"bandera ribojana xatexon maxen sikawe, jainxon westiora jiwi pakexnin taxnanxon jainoax mia axeai nachite metsaawe","después de recortar la bandera, píntala con el achiote, luego recórtala y pégala a un palito y luego pégala en el espacio en donde tú aprendes."
Tsanas 4,958,escudo,escudo
Tsanas 4,959,axeamisnin jaskaaxon bakebo betan tee atibo yoiya,el profesor les explica a los alumnos cómo deben realizar el trabajo
Tsanas 4,960,bakebo escudo onamawe,enseña el escudo a los alumnos
Tsanas 4,961,escudo kirika anin ribojanxo axetixobonko bewe,dibuja un escudo en un papelote y tráelo al aula
Tsanas 4,962,jaweboki escudonin noa onamai jaboribi ribojanxo bewe,también dibuja lo que nos muestra el escudo y tráelo
Tsanas 4,963,natobo,esos
Tsanas 4,964,kori pisha,bolsa de oro
Tsanas 4,965,cornocopia,cornocopia
Tsanas 4,966,non mainko jake oro,en nuestra tierra hay oro
Tsanas 4,967,koriki itan sin,plata y zinc
Tsanas 4,968,yoinabo icha,muchos animales
Tsanas 4,969,bicuña,vicuña
Tsanas 4,970,yoinabo icha non mainko,muchos animales en nuestra tierra
Tsanas 4,971,nii jiwiboya,bosques con árboles
Tsanas 4,972,el árbol de la quina,el árbol de la quina
Tsanas 4,973,nii jiwiboya icha riki non mai,bosques con muchos árboles tiene nuestra tierra
Tsanas 4,974,bakebo tsamabo axon ribojo meniwe,organiza a los niños y entrégales el dibujo
Tsanas 4,975,jainxon jaskaakin tee ati yoiwe,luego diles cómo deben realizar la tarea
Tsanas 4,976,seneanxo jaton tee akabo taxnanti yoiwe,"finalmente, diles que peguen los trabajos que han realizado."
Tsanas 4,977,escudoki yoyo ika pekao,después de hablar sobre el escudo
Tsanas 4,978,ribojo oinxo tee awe,haz el trabajo mirando el dibujo
Tsanas 4,979,¿jaweki noa onamai?,¿qué es lo que nos enseña?
Tsanas 4,980,ribojo tsekaxon jain itinko taxnanwe,recorta el dibujo y pégalo donde corresponde
Tsanas 4,981,jainxon yoiwe,luego di
Tsanas 4,982,kirika aki mia axea jawekibo jato onamawe,enséñales todas las cosas sabes
Tsanas 4,983,axeamisnin jaskaaxon bakebo betan tee atibo yoiya,el profesor les dice a los niños cómo deben realizar la tarea
Tsanas 4,984,"bakebo naman yakakinxon ja tee akanabo bexon jato menipakewe oinkanon, ja oxe axekana jawekiboki yoyo ikanai, jato shinamawe mesko yokabo axon neskaakin:","siéntate con los niños en el suelo, entrégales el trabajo que han hecho y has que lo vean, conversa sobre las cosas realizadas durante el mes, recuérdales haciéndoles diferentes preguntas de esta manera:"
Tsanas 4,985,¿tsoaboki non axeti xobonko meraibata?,¿quiénes nos visitaron al aula?
Tsanas 4,986,¿tsoabaon xobonkoki noa meraibata?,¿a la casa de quienes nosotros fuimos?
Tsanas 4,987,¿jaweranoboki noa kaibata mesko jawekibo onantikopi?,¿a qué otros lugares fuimos para poder aprender diferentes cosas?
Tsanas 4,988,mesko bewabo axekanaboribi jato bewakinwe,canta con ellos las diferentes canciones aprendidas
Tsanas 4,989,jainxon kirika pei tsekaxon menixon jawerato teeki jawen kenshama ika ja shinanxon ati,luego arranca la hoja del libro y entrégales para que puedan dibujar su tarea favorita que se le venga a la mente
Tsanas 4,990,ribojanxon sikati yoiwe,diles que dibujen y pinten
Tsanas 4,991,seneanxon taxnanxon jato yoimawe jaskara tee akana,finalmente haz que expliquen el trabajo que han realizado
Tsanas 4,992,¿jawerato teeki mia axeameran min kenshaman ika?,¿cuál trabajo de los aprendidos te ha gustado más?
Tsanas 4,993,ribojanxon sikawe,dibújalo y píntalo
Tsanas 4,994,non pishtabo,nuestras fiestas
Tsanas 4,995,ani xeati,la fiesta grande
Tsanas 4,996,moatian shipibo jonibaon,antiguamente la fiesta de los shipibos era el ani xeati
Tsanas 4,997,pishtaronki ikatiai ani xeati jainronki akatikanai bake xontako bestekin yoinaboribi tsakakin jain kanoxronki ainbobo itan benbobo metsati,"dice que la fiesta era el ani xeati, en ese lugar cortaban el cerquillo de las niñas adolescentes. también a los animales se les flecheaba, para ir a ese lugar las mujeres y los hombres se arreglaban."
Tsanas 4,998,raokatikanai,cómo se adornaban
Tsanas 4,999,atsa xeati xeax masha iki metsa,después de tomar masato cantaban bonito
Tsanas 4,1000,metsashamani,bien bonito
Tsanas 4,1001,ramatianra moa jaskarama iki tsinkitax,ahora ya no es así cuando se juntan
Tsanas 4,1002,tonkon tsiniananres rarokanai non kaibobo,solo practican el futbol y se alegran nuestros hermanos
Tsanas 4,1003,ani xeati,ani xeati
Tsanas 4,1004,ani xeati pishtaki ika wishaxon,después de escribir sobre la fiesta del ani xeati
Tsanas 4,1005,jaskaribi mesko ribojobo ani kirikain axon axeti xobonko bewe,dibuja en el papelote diferentes cosas y tráelo al aula
Tsanas 4,1006,bakebo betan seneanti joibo jato shinamawe,hazles recordar a los niños las tareas que deben cumplir
Tsanas 4,1007,bakebo naman yakakinwe,siéntate con los niños en el suelo
Tsanas 4,1008,jainxon mesko ribojo beabo jato oimapakexon mesko yokabo jato awe,luego muéstrales los diferentes dibujos que has traído y hazles diferentes preguntas
Tsanas 4,1009,yokabo jato awe,hazles diferentes preguntas
Tsanas 4,1010,¿jaweki nato ribojoain maton oinai?,¿qué ven en este dibujo?
Tsanas 4,1011,¿jawe teebo akimein ikanai?,¿qué trabajos estarán realizando?
Tsanas 4,1012,¿jawetianboki noa neskatibo raotai?,¿en qué momento nos adornamos de esta manera?
Tsanas 4,1013,¿matonki masha iti onana iamaxon ninkata iki?,¿saben cantar el mashá o han escuchado acerca de él?
Tsanas 4,1014,yoiwe,comenta
Tsanas 4,1015,ani kirikain wishaxon min bea jato bebon taxnanwe,muéstrales el papelote que has traído con los dibujos y pégalos frente a ellos
Tsanas 4,1016,bakebo bebon ja ribojobo tsamanxon yoiwe,explícales a los niños sobre los dibujos que has traído y diles
Tsanas 4,1017,en nato ini yoyo akaitianra,mientras voy contando el relato
Tsanas 4,1018,maton ja ribojobo ja yoi ikai pakex patax taxnanai,ustedes van pegando los pedazos de dibujo donde corresponde
Tsanas 4,1019,maton ja ribojobo ja yoi ikai pakex patax taxnanai yoi ikai pakex patax taxnanai,ustedes van pegando los pedazos de dibujo donde corresponde
Tsanas 4,1020,"jainxon ja joi ribojobo tsekaxon bakebo yoiyai jatonbicho ja itinkobo taxnankanon ixon, senentiain jatixonbi yoyo akanai","luego de explicar, los niños deberán coger los dibujos y pegarlos donde corresponda, finalmente entre todos lo leen."
Tsanas 4,1021,non pishtaboki yoyo inon ikanwe,hablemos sobre nuestras fiestas
Tsanas 4,1022,¿ani xeatinkoki jawe akanai?,¿qué cosas se hacen en el ani xeati?
Tsanas 4,1023,ja ribojo torokan xepowe,encierra el dibujo en un círculo
Tsanas 4,1024,¿bake bestenoxonki jawe imakanai?,¿qué se hace antes de cortarle es cerquillo a la niña?
Tsanas 4,1025,ja ribojo sikawe,colorea ese dibujo
Tsanas 4,1026,ani xeatiki ika yokatabo yoiya,respondiendo las preguntas sobre el ani xeati
Tsanas 4,1027,axeamisnin jaskaaxon bakebo betan tee atibo yoiya,el profesor les dice a los alumnos cómo deben hacer el trabajo
Tsanas 4,1028,bakebo betan yoyo iwe jeman pikokinxon,sal al patio con los niños y conversen
Tsanas 4,1029,jiwi ota nama jato iwexon bakish axeibakanabo jato yokawe,llévalos bajo la sombra de un árbol y pregúntales todo lo que aprendieron ayer
Tsanas 4,1030,¿jaweki maton bakish axeibata?,¿qué aprendieron ustedes ayer?
Tsanas 4,1031,¿jawebomein ani xeati pishtankoxon akanai?,¿qué cosas se hacen en la fiesta del ani xeati?
Tsanas 4,1032,¿ramatianki jawekeskaakin pishtabo akanai?,¿en este tiempo cómo se realiza la fiesta?
Tsanas 4,1033,¿jawe pishtaboki non jemanxonbo akanai?,¿qué otras fiestas más se realizan en nuestra comunidad?
Tsanas 4,1034,¿jawekopimein ramatianbo ani xeati pishta ayamakanai?,¿por qué razones hoy en día ya no se celebra el ani xeati?
Tsanas 4,1035,¿jawe pishtaboki min xobonkoxon akanai?,¿qué fiestas celebran en tu casa?
Tsanas 4,1036,ani xeati pishtankoxon akanaibo shinankanon ixon jato yoiyai,el profesor les habla sobre la fiesta del ani xeati para que reflexionen
Tsanas 4,1037,yoinabo tsakakin,flechear animales
Tsanas 4,1038,bake bestekin,cortar el cerquillo a las niñas
Tsanas 4,1039,masha ikanai,cantan masha
Tsanas 4,1040,ramatianbobirira akanai mesko pishtabo jaabo iki,ahora ellos también celebran otras fiestas
Tsanas 4,1041,non jeman baritia senenketian rarokin pishtati,cuando llega el aniversario de la comunidad para alegrarse
Tsanas 4,1042,tonkon tsinitibo,partidos de fútbol
Tsanas 4,1043,non baritia nokoxon rarokin pishta ati,celebración de nuestros cumpleaños
Tsanas 4,1044,wani piti nete,cuando llega san juan
Tsanas 4,1045,titabaon nete nokoketian itan wetsa pishtaboribi,día de la madre y entre otras fiestas
Tsanas 4,1046,mesko bewa iamax masha ikinwe,canta una canción o algún mashá
Tsanas 4,1047,jan teeti kirika bakebo menixon jaskaakin tee atibo yoiwe,entrégales a los niños el libro de trabajo y diles cómo deben realizar la tarea
Tsanas 4,1048,pishtaki yoyo ika shinanxon ja yokabo mia akanabo yoiwe,respóndeles las preguntas que te hacen relacionadas a la fiesta
Tsanas 4,1049,pishtaki yoyo ibata shinanxon ja yokabo mia akanabo yoiwe,respóndeles las preguntas que te han hecho relacionadas a la fiesta
Tsanas 4,1050,bake ainbo besteai oinxon jaweratoboki ja jisabires iki,mira el corte de cerquillo e indica cuáles son las niñas que se parecen
Tsanas 4,1051,besteti,traer al aula tijera
Tsanas 4,1052,boexeti,peine
Tsanas 4,1053,kenpo itan pishin axeti yobonko beti,mocahua y estera de shapaja
Tsanas 4,1054,nato tee anoxon westiora bake ainbaon titabetan yoyo iwe jawen bake bestenoxon,para realizar esta actividad conversa con la mamá de una niña para que le corte el cerquillo a su hija
Tsanas 4,1055,westiora yoxanbetan joi seneanwe axeti xobonko merati jonon,conversar con una anciana para que nos visite al aula
Tsanas 4,1056,yoxaman bakebo yoiyai ani xeati pishtaxon moatian bake ainbo jaskaakin bestepaokani,la anciana explica a los niños cómo era el corte del cerquillo en la fiesta del ani xeati
Tsanas 4,1057,bake bestei masha iti bewa axeibakana bewakanai,los niños cantan la canción shipiba aprendida sobre el corte de cerquillo
Tsanas 4,1058,ja besteti bake ainbo kenaxon pishiman yakamaxon yoxaman jato oinmai jaskaakin ati,ellos llaman a la niña del corte de cerquillo y la sienta sobre la alfombra de hojas de shebon y la abuela les muestra cómo se hace
Tsanas 4,1059,axeamisnin mesko yokabo jato akai,el profesor les hace diferentes preguntas
Tsanas 4,1060,¿jaweki noa yoxaman axeaka?,¿qué nos enseñó la abuela?
Tsanas 4,1061,¿jaweboki non tsinkiti iki ja bake bestenoxon?,¿qué cosas debemos juntar para realizar el corte de cerquillo a la niña?
Tsanas 4,1062,¿wetsaxonbiresmein bake besteti iki?,¿cualquiera puede cortar el corte de cerquillo a la niña?
Tsanas 4,1063,jan teeti kirika bakebo menixon jaskaakin tee atibo yoiwe,"luego de entregarles el cuaderno a los niños para que trabajen, explícales cómo deben hacerlo."
Tsanas 4,1064,jawe akiboki nato ribojomeran ikanai ixon yoiwe,di qué trabajos están realizando en estos dibujos
Tsanas 4,1065,jainxon chosko ja jisama wetsa ribojoain meraxon westiora torokan xepowe,luego encierra en un círculo los cuatro dibujos que encuentres que no son parecidos
Tsanas 4,1066,jawe akiboki nato ribojo ikainko ikanai yoiwe,di qué actividades están realizando en estos dibujos
Tsanas 4,1067,jainxon chosko ja jisama wetsa ribojoain meraxon westiora torokan xepowe,luego encuentra otros cuatro dibujos que no son parecidos y enciérralos en un círculo
Tsanas 4,1068,bake ainbo itan benbo jan rao kataibo,el adorno de la niña y el niño
Tsanas 4,1069,axeamisnin axeti xobonko beti,el profesor debe traer al aula
Tsanas 4,1070,westiora maiti,una corona de mostacilla
Tsanas 4,1071,chinexeti,correa de mostacilla
Tsanas 4,1072,paronoti,arete de mostacilla
Tsanas 4,1073,kori,adorno de plata para el labio inferior
Tsanas 4,1074,koton,blusa
Tsanas 4,1075,chitonti,falda
Tsanas 4,1076,rexo,nariguera
Tsanas 4,1077,jonxe,pulsera de hilo
Tsanas 4,1078,tari itan wetsa jan raotibo,cushma y entre otros adornos
Tsanas 4,1079,bakebo yakakinxon yoxaman jato bebon mesko raotibo tsamanxon jato oimaxon jaskati raotibo jato axeai,"la abuela se sienta con los niños y, mostrándoles en medio diferentes adornos reunidos, les enseña cómo se deben adornar."
Tsanas 4,1080,axeamisnin mesko yokabo bakebo akai,el profesor les hace diferentes preguntas
Tsanas 4,1081,¿jawekeskara jisarin ja raotibo?,¿cómo son esos adornos?
Tsanas 4,1082,¿jawebo akanamein iki?,¿de qué están elaborados?
Tsanas 4,1083,¿jatibi raotiki ja jisabires iki?,¿todos esos adornos son iguales?
Tsanas 4,1084,¿jaonobo sawetimein iki?,¿en qué momento uno debe adornarse?
Tsanas 4,1085,¿matoki jaskara raotiboya iki?,¿ustedes también tienen esos tipos de adornos?
Tsanas 4,1086,¿jawetianki noa neskati raoti iki?,¿cuándo uno debe vestirse así?
Tsanas 4,1087,bakebaon shinabo ninkawe,escucha lo que dicen los niños
Tsanas 4,1088,westiora bake ainbo betan bake benbo raotibo sawemaxon jeman pikokinxon jato masha ikinwe,"salga al patio con una niña y un niño, adórnalos y canta con ellos el canto shipibo."
Tsanas 4,1089,ribojobo oinxon,mirando los dibujos
Tsanas 4,1090,besteti xeatiainkokai ainbo itan benbo jan raokatibo onanxon,conociendo los adornos de la mujer y el hombre en la fiesta de corte de cerquillo
Tsanas 4,1091,tsekaxon taxnanwe,recórtalos y pégalos
Tsanas 4,1092,seneanxon bakebo yoimawe jaskara tee akana yoiti,finalmente haz que los niños expliquen el trabajo que han realizado
Tsanas 4,1093,besteti xeatiainkokai ainbo itan benbo bake jan raokatibo onanxon,conociendo los adornos de la mujer y el hombre en la fiesta de corte de cerquillo
Tsanas 4,1094,tsekaxon taxnanwe ja bake ikainko,recórtalos y pégalos donde están esos niños
Tsanas 4,1095,teoti ati,confeccionando collares
Tsanas 4,1096,bakebaon papabo yokawe mesko bimi bero keontibo tsinkixon kiniaxonbo moa keontires botirianin napoxon jawe baken janeyabo bake bemanon,"pídeles a los padres de los niños que traigan diferentes semillas confeccionables, que los huequeen, ya listos ponerlos en una botella con el nombre de cada niño y traerlos al aula."
Tsanas 4,1097,axeamisnin jan bero keonti yoman itan mesko beroboribi axeti xobonko beai,el profesor trae al aula diferentes semillas e hilos para confeccionar
Tsanas 4,1098,bakebo betan mesko joibo seneanwe jakonax raenankanon,reflexiona con los niños sobre diferentes temas y reúnete ordenadamente
Tsanas 4,1099,"bakebo torokinxon jato yakakinwe, jainxon yoman pakexbo itan mesko bimi berobo menixon jato keonmawe teotiakanon",siéntate con los niños en círculo y luego entrégales diferentes semillas y pedazos de hilo para que elaboren sus collares.
Tsanas 4,1100,"jan teeti kirika bakebo menixon jaskaakin tee atibo yoiwe, bakebaon teoti akin peoa oinxon ja bimi bero keona rabe ja jisa chibamakin berobo taxnanwe, jainxon min kena jisakin bimi berobo bixon taxnanwe","luego de entregarles el cuaderno a los niños para que trabajen, explícales cómo deben hacerlo. haz que los niños peguen en sus cuadernos las diferentes semillas iguales a las que vieron en su collar. finalmente coge las semillas que más te guste y pégalas."
Tsanas 4,1101,ja teoti akanabo joyonxon oinkanai itan jawe bimiboki keonkana ixon yoikanai,aprecia los collares confeccionados colocados en fila y que expliquen cómo los han elaborado
Tsanas 4,1102,jainxon axeti xobonko westiora tawa nenke nexawe jain bakebaon jaton teotibo paninai netetibi joax tsinikantikopi,luego en el aula amarra una caña larga y cuelga los collares de los niños todos los días para que puedan mirarlos al venir al aula
Tsanas 4,1103,bakebaon teoti akin peowa oinxon ja bimi bero keona rabe ja jisa chibamakin berobo taxnanwe,haz que los niños peguen en sus cuadernos las diferentes semillas iguales a las que vieron en su collar
Tsanas 4,1104,jainxon min kena jisakin bimi berobo bixon taxnanwe,finalmente coge las semillas que más te guste y pégalas
Tsanas 4,1105,jane,nombres
Tsanas 4,1106,te menin inonxon ati iki paka jawetirin toponwe,¿? no es posible traducir.
Tsanas 4,1107,nato tee anoxon bakebaon anibo betan yoyo ixon yoiwe paka xatexon axeti xobonko jawen bake bemanon,para realizar este trabajo conversa con los papás de los niños para que corten el bambú y traigan al aula
Tsanas 4,1108,"axeamisnin, mankoa xama pei axeti xobonko beai",el profesor trae las hojas de las ramas del mango al aula.
Tsanas 4,1109,westiora papa betan joi seneanwe bakebo merakin iwenoxon,coordina con un papá para que pueda visitarnos al aula
Tsanas 4,1110,yosin mankoa naman jato iwexon teka menin inon ixon paka xon ati jato yoiyai ninkakinwe,el anciano llevándolos a la sombra debajo del árbol de mango
Tsanas 4,1111,jainxon pakabo jato menipakeai,hace que escuchen el sonido del palo de bambú
Tsanas 4,1112,rekenpari yosin jaskakin paka xon ati jato tanaxonai,luego les entrega el pedazo de bambú a cada uno y el anciano demuestra la forma correcta de soplar el bambú
Tsanas 4,1113,jainxon bakebaon ja mawakin paka xon ashokoai,luego los niños imitan lo que ha hecho el anciano
Tsanas 4,1114,axetixobonkoxon mesko yokabo akai,el profesor hace diferentes preguntas en el aula
Tsanas 4,1115,¿jaweki noa yosin axeaka?,¿qué nos enseñó el anciano?
Tsanas 4,1116,¿jaweki non xon aka?,¿qué hemos soplado?
Tsanas 4,1117,¿jawekeskatiki xon ika?,¿cómo ha sido el sonido?
Tsanas 4,1118,¿jatixonbiki ja jisakinbiresakin xon aka?,¿todos podemos sacar un sonido parecido?
Tsanas 4,1119,¿tsonaki kikin kesten ika?,¿quién hizo sonar más fuerte?
Tsanas 4,1120,¿maton kenki ika paka xon aka?,¿les ha gustado soplar el bambú?
Tsanas 4,1121,¿jaweti pakarin?,¿cuántos bambús tenemos?
Tsanas 4,1122,toponwe,cuéntenlos
Tsanas 4,1123,bakebaon shinanbo ninkawe,escucha lo que opinan los niños
Tsanas 4,1124,"axetixobonkoxon mankoa pei menixon jato xon ati axeaxon xon amakin jato tsinimawe, jainxon jato yokatai paka xon aka jisaribirin ixon","en el aula después de haberles enseñado cómo soplar la hoja de mango, jueguen tal como se demostró. luego pregúntales si es lo mismo que soplar el bambú."
Tsanas 4,1125,"jan teeti kirika bakebo menixon jaskaakin tee atibo yoiwe, jaskatax te menin iti ninkata pekao, jaweti benbo itan ainbo bakerin jati jiwi taxnanxo toponwe","luego de entregarles el cuaderno a los niños para que trabajen, explícales cómo deben hacerlo. después de escuchar sobre cómo ser hábil en el trabajo, cuenta cuántos hombres y mujeres hay y pega la cantidad de palitos."
Tsanas 4,1126,jaskatax te menin iti ninkata pekao,después de escuchar sobre cómo ser hábil en el trabajo
Tsanas 4,1127,jaweti benbo itan ainbo bakerin jati jiwi taxnanxo toponwe westiora,cuenta cuántos hombres y mujeres hay y pega la cantidad de palitos
Tsanas 4,1128,teraka ki ika imaa pikoxon yoiti,hablar sobre el ratón grande saliendo al frente
Tsanas 4,1129,axeamisnin jaska axon bakebo betan tee atibo yoiya,el profesor explica a los niños cómo deben realizar la tarea
Tsanas 4,1130,axeti xobonko ani kirika pein teraka ribojanxon bewe,dibuja en un papelote al ratón grande y tráelo al aula
Tsanas 4,1131,"bakebo ribojo oinmaxon yoyo ikenwe, jaskara jisa yoikanaibo ninkawe","después de mostrar el dibujo a los niños, conversen. luego escucha lo que dicen."
Tsanas 4,1132,"bakebo shinan meniwe, imaxon pikoti terakaki ika",dales algunas ideas a los niños para que salgan e imiten el ratón grande.
Tsanas 4,1133,bakebo kirika pei tsekaxon meniwe,arranca la hoja de cuaderno y entrégala a los niños
Tsanas 4,1134,ribojo ointi,ver los dibujos
Tsanas 4,1135,jainxon yoyo axonwe jaskaaxon tee ati,luego léalo para después hacer el trabajo
Tsanas 4,1136,"terakaki ika westiora imaa pikonoxon ja maxkatainko ribojanwe, jainxon xatexon westiora yomaman joyonkin taxnanxon metsakin raoawe, ja pekao min imaa pikoa jato yoiwe","dibuja un cuento para crear al ratón grande donde falte. luego corta los papeles, pega uno con los hilos de manera ordenada y decóralos bonito. luego explícales a todos."
Tsanas 4,1137,"imaa pikoxon jaskaakin chibankin wishati: rekenpari, imaa jane meniti, jaki ika wishati kopi, japekao jaskaati peokota, jaskara winota, jain keyota","luego de haber inventado, reproducir: primero, dar un nombre inventado, después escribir al respecto, finalmente volver a hacerlo de esa manera."
Tsanas 4,1138,bakebo yokawe jaskara tee kana yoiti,pregúntales a los niños sobre el trabajo que han realizado
Tsanas 4,1139,¿jaweki nato ribojoain non oinai?,¿qué estamos viendo en este dibujo?
Tsanas 4,1140,¿jawekeskara jisarin?,¿cómo es?
Tsanas 4,1141,¿jawekeskara jisakan sikayarin?,¿de qué color está pintado?
Tsanas 4,1142,¿keotairin?,¿emite sonido?
Tsanas 4,1143,bakebo ninkata pekao jato yoiribiwe,después de escuchar a los niños vuelve a explicar
Tsanas 4,1144,teraka yoina riki keotai ixon,el ratón grande emite sonido
Tsanas 4,1145,tanaxonwe jato,imítalo
Tsanas 4,1146,ikaxbi,pero
Tsanas 4,1147,ikaxbi yoiyai jaa keotaitian min mawatima iki,sin embargo dicen que no debes imitarlo cuando emite sonido
Tsanas 4,1148,jaa mawaxa mia teka texbati iki,porque si lo imitas te vuelves ronco
